brand,model,car_name,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,brand_group,car_age,price_per_hp,price_per_liter,age_bucket,price_bucket
byd,atto 3,BYD ATTO 3,168000.0,2024,0,204.0,0,electric,,0,1,1,1,0,0,Other,1,823.5294117647059,,0-3,100-200k
kia,ceed,Kia CEED / CEED,81900.0,2021,1,160.0,0,petrol,1.5,1,0,1,0,0,0,Budget,4,511.875,54600.0,4-6,50-100k
subaru,forester,Subaru Forester,188000.0,2023,1,182.0,1,petrol,2.5,1,1,0,0,1,1,Other,2,1032.967032967033,75200.0,0-3,100-200k
hyundai,ioniq,Hyundai Ioniq,96900.0,2021,0,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,4,687.2340425531914,60562.5,4-6,50-100k
toyota,corolla,Toyota Corolla Hybrid,85900.0,2021,1,98.0,0,hybrid,1.8,0,0,0,1,1,1,Budget,4,876.530612244898,47722.22222222222,4-6,50-100k
skoda,superb,Skoda Superb (2019 onwards),198000.0,2022,1,156.0,0,hybrid,1.4,0,0,1,1,0,0,Budget,3,1269.2307692307693,141428.57142857145,0-3,100-200k
kia,sportage,Kia Sportage,52000.0,2015,1,133.0,0,petrol,1.6,1,1,0,0,0,0,Budget,10,390.97744360902254,32500.0,7-10,50-100k
seat,ateca,Seat Atka,85900.0,2020,1,150.0,0,petrol,1.5,0,1,0,0,1,1,Budget,5,572.6666666666666,57266.666666666664,4-6,50-100k
chevrolet,equinox,Chevrolet Equinox,6000.0,2021,1,170.0,0,electric,1.5,0,1,1,0,0,0,Budget,4,35.294117647058826,4000.0,4-6,0-50k
mitsubishi,asx,Mitsubishi ASX,66800.0,2019,1,150.0,0,petrol,2.0,1,1,1,0,0,0,Other,6,445.3333333333333,33400.0,4-6,50-100k
nissan,qashqai,Nissan Qashqai,95000.0,2021,1,159.0,0,petrol,1.3,0,1,1,1,0,0,Budget,4,597.4842767295597,73076.92307692308,4-6,50-100k
kia,sportage,Kia Sportage,119000.0,2019,2,177.0,0,petrol,1.6,0,1,0,0,1,1,Budget,6,672.3163841807909,74375.0,4-6,100-200k
hyundai,ioniq,Hyundai Ioniq,82000.0,2020,1,141.0,0,hybrid,1.6,1,0,0,0,1,1,Budget,5,581.5602836879433,51250.0,4-6,50-100k
hyundai,i10,Hyundai i10,68000.0,2021,1,84.0,0,petrol,1.2,1,1,1,0,0,0,Budget,4,809.5238095238095,56666.66666666667,4-6,50-100k
toyota,chr,Toyota C-HR,89000.0,2018,1,98.0,0,hybrid,1.8,0,1,0,0,1,1,Budget,7,908.1632653061224,49444.444444444445,7-10,50-100k
hyundai,tucson,Hyundai Tucson,135000.0,2022,1,180.0,0,petrol,1.6,0,1,0,0,1,1,Budget,3,750.0,84375.0,0-3,100-200k
nissan,x-trail,Nissan X-Trail,20000.0,2021,1,160.0,0,petrol,1.3,1,1,1,0,0,0,Budget,4,125.0,15384.615384615385,4-6,0-50k
nissan,qashqai,Nissan Qashqai,24000.0,2009,2,140.0,0,petrol,2.0,1,1,0,0,0,0,Budget,16,171.42857142857142,12000.0,15+,0-50k
seat,ibiza,seat Ibiza,52000.0,2017,1,110.0,0,petrol,1.0,1,1,0,1,0,0,Budget,8,472.72727272727275,52000.0,7-10,50-100k
byd,atto 3,BYD ATTO 3,145900.0,2022,1,204.0,0,electric,,0,0,1,1,1,1,Other,3,715.1960784313726,,0-3,100-200k
audi,tt,Audi TT,189900.0,2020,2,245.0,1,petrol,2.0,1,1,1,0,0,0,Luxury,5,775.1020408163265,94950.0,4-6,100-200k
hyundai,sonata hybrid,Hyundai Sonata Hybrid,78999.0,2017,0,154.0,0,hybrid,2.0,0,1,1,0,0,0,Budget,8,512.9805194805194,39499.5,7-10,50-100k
hyundai,i25,Hyundai i25,45000.0,2018,3,124.0,0,petrol,1.6,1,0,0,0,0,0,Budget,7,362.9032258064516,28125.0,7-10,0-50k
toyota,yaris,Toyota Yaris,59000.0,2019,1,112.0,0,petrol,1.5,1,0,1,1,0,0,Budget,6,526.7857142857143,39333.333333333336,4-6,50-100k
toyota,yaris,Toyota Yaris,26900.0,2011,3,100.0,0,petrol,1.3,1,0,0,0,0,0,Budget,14,269.0,20692.30769230769,11-15,0-50k
hyundai,accent up to 2012,Hyundai Accent (up to 2012),9900.0,2008,2,112.0,0,petrol,1.6,1,0,0,0,0,0,Budget,17,88.39285714285714,6187.5,15+,0-50k
peugeot,2008,Peugeot 2008,2000.0,2018,1,110.0,0,petrol,1.2,1,0,1,1,0,0,Other,7,18.181818181818183,1666.6666666666667,7-10,0-50k
toyota,prius+ hybrid,Toyota Prius Plus Hybrid,139000.0,2020,1,99.0,0,hybrid,1.8,0,0,1,1,0,0,Budget,5,1404.040404040404,77222.22222222222,4-6,100-200k
hyundai,ioniq,Hyundai Ioniq,79000.0,2018,2,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,7,560.2836879432624,49375.0,7-10,50-100k
kia,sportage,Kia Sportage,83900.0,2020,2,177.0,0,petrol,1.6,1,1,1,0,0,0,Budget,5,474.01129943502826,52437.5,4-6,50-100k
peugeot,3008,Peugeot 3008,103000.0,2020,2,130.0,0,petrol,1.2,0,1,1,1,0,0,Other,5,792.3076923076923,85833.33333333334,4-6,100-200k
daihatsu,sirion,Daihatsu Sirion,16990.0,2011,2,87.0,0,petrol,1.3,1,0,0,0,0,0,Other,14,195.28735632183907,13069.23076923077,11-15,0-50k
nissan,almera,Nissan Almera,6000.0,2004,3,116.0,0,petrol,1.8,1,0,0,0,0,0,Budget,21,51.724137931034484,3333.333333333333,15+,0-50k
toyota,corolla,Toyota Corolla,15000.0,2002,2,,0,petrol,1.6,1,0,0,0,0,0,Budget,23,,9375.0,15+,0-50k
hyundai,ix35,Hyundai iX35,35000.0,2011,3,163.0,1,petrol,2.0,1,0,0,0,0,0,Budget,14,214.72392638036808,17500.0,11-15,0-50k
chevrolet,silverado 2500,Chevrolet Silverado 2500,126000.0,2020,1,445.0,1,diesel,6.6,1,0,0,0,0,0,Budget,5,283.14606741573033,19090.909090909092,4-6,100-200k
peugeot,3008,Peugeot 3008,75000.0,2018,3,165.0,0,petrol,1.6,0,1,1,1,0,0,Other,7,454.54545454545456,46875.0,7-10,50-100k
renault,kedgar,Renault Kedgar,4500.0,2018,1,110.0,0,diesel,1.5,0,1,1,1,0,0,Budget,7,40.90909090909091,3000.0,7-10,0-50k
toyota,yaris cross,Toyota Yaris Cross,135000.0,2023,0,92.0,0,petrol,1.5,0,1,0,0,1,1,Budget,2,1467.391304347826,90000.0,0-3,100-200k
mazda,cx-5,Mazda CX-5,116000.0,2019,1,165.0,0,petrol,2.0,0,1,1,1,0,0,Other,6,703.030303030303,58000.0,4-6,100-200k
alfa romeo,mito,Alfa Romeo Mito / MITO,48000.0,2016,2,170.0,0,petrol,1.4,1,1,0,1,0,0,Other,9,282.3529411764706,34285.71428571429,7-10,0-50k
skoda,superb,Skoda Superb (2019 onwards),132000.0,2021,1,190.0,0,petrol,2.0,0,1,0,0,1,1,Budget,4,694.7368421052631,66000.0,4-6,100-200k
nissan,qashqai,Nissan Qashqai,24000.0,2008,5,140.0,0,petrol,2.0,1,1,0,0,0,0,Budget,17,171.42857142857142,12000.0,15+,0-50k
toyota,chr,Toyota C-HR,88000.0,2018,1,98.0,0,hybrid,1.8,0,1,1,0,0,0,Budget,7,897.9591836734694,48888.88888888889,7-10,50-100k
hyundai,ioniq,Hyundai Ioniq,92900.0,2021,1,141.0,0,hybrid,1.6,0,0,0,0,0,0,Budget,4,658.8652482269504,58062.5,4-6,50-100k
nissan,qashqai,Nissan Qashqai,29900.0,2013,3,140.0,0,petrol,2.0,0,0,0,0,0,0,Budget,12,213.57142857142858,14950.0,11-15,0-50k
jeep,grand cherokee,Jeep / Jeep Grand Cherokee,78000.0,2014,1,282.0,1,petrol,3.6,1,1,0,0,0,0,Other,11,276.59574468085106,21666.666666666668,11-15,50-100k
hyundai,ioniq,Hyundai Ioniq,65000.0,2018,2,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,7,460.9929078014184,40625.0,7-10,50-100k
tesla,model 3,Tesla Model 3,176000.0,2022,2,283.0,0,electric,,0,1,0,1,0,0,Luxury,3,621.9081272084806,,0-3,100-200k
dacia,jogger,Dacia Jogger,90000.0,2022,1,110.0,0,petrol,1.0,0,1,1,1,0,0,Budget,3,818.1818181818181,90000.0,0-3,50-100k
toyota,corolla,Toyota Corolla,50999.0,2016,3,132.0,0,petrol,1.6,1,0,0,1,0,0,Budget,9,386.3560606060606,31874.375,7-10,50-100k
cadillac,cts,Cadillac CTS,100000.0,2010,4,564.0,0,petrol,6.2,1,1,0,0,0,0,Luxury,15,177.3049645390071,16129.032258064515,11-15,50-100k
skoda,fabia,Skoda Fabia,125000.0,2023,1,150.0,0,petrol,1.5,0,0,0,0,0,0,Budget,2,833.3333333333334,83333.33333333333,0-3,100-200k
chevrolet,equinox,Chevrolet Equinox,82343.0,2020,1,170.0,0,electric,1.5,0,1,1,0,0,0,Budget,5,484.3705882352941,54895.333333333336,4-6,50-100k
hyundai,elantra 2016 onwards,Hyundai Elantra (2016 onwards),5000.0,2021,1,127.0,0,petrol,1.6,0,1,0,0,1,1,Budget,4,39.37007874015748,3125.0,4-6,0-50k
mercedes-benz,c,Mercedes C-Class,34000.0,2023,1,170.0,0,petrol,1.5,0,1,1,0,0,0,Luxury,2,200.0,22666.666666666668,0-3,0-50k
skoda,octavia,Skoda Octavia,119900.0,2021,1,150.0,0,petrol,1.5,0,0,0,0,0,0,Budget,4,799.3333333333334,79933.33333333333,4-6,100-200k
mitsubishi,outlander,Mitsubishi Outlander,61700.0,2014,2,150.0,1,petrol,2.0,1,1,0,1,0,0,Other,11,411.3333333333333,30850.0,11-15,50-100k
hyundai,ioniq,Hyundai Ioniq,102500.0,2019,1,141.0,0,hybrid,1.6,1,1,0,0,0,0,Budget,6,726.950354609929,64062.5,4-6,100-200k
audi,rs q3,Audi RSQ3,110000.0,2016,3,340.0,1,petrol,2.5,1,1,0,0,0,0,Luxury,9,323.52941176470586,44000.0,7-10,100-200k
chevrolet,equinox,Chevrolet Equinox,101497.0,2020,1,170.0,0,electric,1.5,0,1,1,0,0,0,Budget,5,597.0411764705882,67664.66666666667,4-6,100-200k
alfa romeo,stelvio,Alfa Romeo Stelvio,142000.0,2018,3,200.0,1,petrol,2.0,0,0,0,0,0,0,Other,7,710.0,71000.0,7-10,100-200k
bmw,5 series,BMW 5 Series,122000.0,2017,2,184.0,0,petrol,2.0,0,0,0,0,0,0,Luxury,8,663.0434782608696,61000.0,7-10,100-200k
skoda,aniac,Skoda Aniac,199000.0,2022,1,204.0,0,electric,,0,1,1,0,0,0,Budget,3,975.4901960784314,,0-3,100-200k
toyota,chr,Toyota C-HR,101625.0,2017,1,98.0,0,hybrid,1.8,0,1,0,0,1,1,Budget,8,1036.9897959183672,56458.33333333333,7-10,100-200k
skoda,karoq,Skoda Karoq,80000.0,2018,2,115.0,0,petrol,1.0,0,1,0,0,1,1,Budget,7,695.6521739130435,80000.0,7-10,50-100k
mitsubishi,asx,Mitsubishi ASX,98500.0,2021,1,150.0,0,petrol,2.0,0,0,0,0,0,0,Other,4,656.6666666666666,49250.0,4-6,50-100k
chevrolet,traverse,Chevrolet Traverse,54900.0,2014,2,281.0,0,electric,3.6,1,0,0,0,0,0,Budget,11,195.37366548042704,15250.0,11-15,50-100k
toyota,corolla,Toyota Corolla Hybrid,115000.0,2020,1,98.0,0,hybrid,1.8,0,1,0,1,0,0,Budget,5,1173.469387755102,63888.88888888889,4-6,100-200k
nissan,x-trail,Nissan X-Trail,123000.0,2020,2,150.0,0,diesel,1.7,0,1,1,1,0,0,Budget,5,820.0,72352.94117647059,4-6,100-200k
peugeot,3008,Peugeot 3008,75000.0,2019,2,130.0,0,diesel,1.5,0,1,0,0,1,1,Other,6,576.9230769230769,50000.0,4-6,50-100k
audi,tt,Audi TT,205000.0,2022,2,197.0,0,petrol,2.0,0,1,1,1,0,0,Luxury,3,1040.6091370558377,102500.0,0-3,200-400k
opel,corsa,Opel Corsa,43000.0,2018,2,90.0,0,petrol,1.4,1,1,1,0,0,0,Other,7,477.77777777777777,30714.285714285717,7-10,0-50k
skoda,kodiaq,Skoda Kodiaq,125000.0,2018,2,180.0,1,petrol,2.0,1,0,0,0,0,0,Budget,7,694.4444444444445,62500.0,7-10,100-200k
mercedes-benz,cla,Mercedes CLA,220000.0,2022,1,136.0,0,petrol,1.3,0,0,0,0,0,0,Luxury,3,1617.6470588235295,169230.76923076922,0-3,200-400k
hyundai,ioniq,Hyundai Ioniq,6000.0,2020,2,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,5,42.5531914893617,3750.0,4-6,0-50k
toyota,corolla,Toyota Corolla Hybrid,93964.0,2019,1,98.0,0,hybrid,1.8,0,1,1,0,0,0,Budget,6,958.8163265306123,52202.22222222222,4-6,50-100k
nissan,x-trail,Nissan X-Trail,115000.0,2019,1,177.0,1,diesel,2.0,0,1,1,1,0,0,Budget,6,649.7175141242938,57500.0,4-6,100-200k
smart,porto,Smart porto,69000.0,2018,2,90.0,0,petrol,0.9,0,1,1,1,0,0,Other,7,766.6666666666666,76666.66666666667,7-10,50-100k
hyundai,sonata hybrid,Hyundai Sonata Hybrid,76000.0,2016,2,154.0,0,hybrid,2.0,0,1,1,0,0,0,Budget,9,493.5064935064935,38000.0,7-10,50-100k
kia,sportage,Kia Sportage,57800.0,2016,2,132.0,0,petrol,1.6,1,1,1,0,0,0,Budget,9,437.8787878787879,36125.0,7-10,50-100k
jeep,compass,Jeep Compass,102900.0,2018,1,170.0,1,petrol,1.4,0,1,0,0,1,1,Other,7,605.2941176470588,73500.0,7-10,100-200k
chevrolet,blazer,Chevrolet Blazer (2019 and later),177900.0,2021,2,230.0,1,electric,2.0,0,1,0,0,1,1,Budget,4,773.4782608695652,88950.0,4-6,100-200k
peugeot,2008,Peugeot 2008,101000.0,2021,2,130.0,0,petrol,1.2,0,1,0,0,1,1,Other,4,776.9230769230769,84166.66666666667,4-6,100-200k
toyota,corolla,Toyota Corolla Hybrid,97000.0,2020,1,98.0,0,hybrid,1.8,0,1,0,0,1,1,Budget,5,989.795918367347,53888.88888888889,4-6,50-100k
jeep,compass,Jeep Compass,110900.0,2019,1,170.0,1,petrol,1.4,0,1,0,0,1,1,Other,6,652.3529411764706,79214.28571428572,4-6,100-200k
toyota,hilux vigo 4x4,Toyota Hilux Vigo 4X4,135000.0,2015,2,171.0,1,diesel,3.0,0,1,0,0,0,0,Budget,10,789.4736842105264,45000.0,7-10,100-200k
hyundai,i25,Hyundai i25,36000.0,2016,3,124.0,0,petrol,1.6,1,0,0,0,0,0,Budget,9,290.3225806451613,22500.0,7-10,0-50k
hyundai,elantra hybrid 2021 onwards,Hyundai Elantra Hybrid (2021 onwards),125000.0,2022,1,139.0,0,petrol,1.6,0,1,0,0,1,1,Budget,3,899.2805755395683,78125.0,0-3,100-200k
peugeot,2008,Peugeot 2008,65000.0,2019,2,110.0,0,petrol,1.2,1,0,1,1,0,0,Other,6,590.9090909090909,54166.66666666667,4-6,50-100k
kia,sportage,Kia Sportage,111600.0,2020,1,177.0,0,petrol,1.6,0,1,0,0,1,1,Budget,5,630.5084745762712,69750.0,4-6,100-200k
seat,ibiza,seat Ibiza,8500.0,2012,2,85.0,0,petrol,1.4,1,1,0,0,0,0,Budget,13,100.0,6071.428571428572,11-15,0-50k
skoda,octavia,Skoda Octavia,113900.0,2021,1,150.0,0,petrol,1.5,0,0,0,0,0,0,Budget,4,759.3333333333334,75933.33333333333,4-6,100-200k
toyota,corolla,Toyota Corolla Hybrid,90452.0,2019,1,98.0,0,petrol,1.8,0,1,0,0,1,1,Budget,6,922.9795918367347,50251.11111111111,4-6,50-100k
hyundai,ioniq,Hyundai Ioniq,102320.0,2020,1,141.0,0,hybrid,1.6,0,0,1,0,1,1,Budget,5,725.6737588652483,63950.0,4-6,100-200k
kia,ceed,Kia CEED / CEED,7328.0,2021,1,160.0,0,petrol,1.5,0,1,1,0,0,0,Budget,4,45.8,4885.333333333333,4-6,0-50k
toyota,corolla,Toyota Corolla Hybrid,15000.0,2019,1,98.0,0,hybrid,1.8,0,1,1,0,0,0,Budget,6,153.0612244897959,8333.333333333334,4-6,0-50k
kia,sportage,Kia Sportage,59500.0,2017,2,132.0,0,petrol,1.6,1,1,1,0,0,0,Budget,8,450.75757575757575,37187.5,7-10,50-100k
suzuki,baleno,Suzuki Belno,54500.0,2019,2,90.0,0,petrol,1.2,0,1,0,0,1,1,Budget,6,605.5555555555555,45416.66666666667,4-6,50-100k
toyota,corolla,Toyota Corolla Hybrid,98174.0,2021,1,98.0,0,hybrid,1.8,0,1,0,0,1,1,Budget,4,1001.7755102040817,54541.11111111111,4-6,50-100k
peugeot,3008,Peugeot 3008,8034.0,2021,1,130.0,0,petrol,1.2,0,0,0,0,1,1,Other,4,61.8,6695.0,4-6,0-50k
skoda,superb,Skoda Superb (2019 onwards),132000.0,2021,1,150.0,0,petrol,1.5,0,1,0,0,1,1,Budget,4,880.0,88000.0,4-6,100-200k
jeep,compass,Jeep Compass,135000.0,2021,1,150.0,0,petrol,1.3,0,0,1,1,1,1,Other,4,900.0,103846.15384615384,4-6,100-200k
toyota,corolla,Toyota Corolla Hybrid,96180.0,2019,1,98.0,0,hybrid,1.8,0,1,0,1,0,0,Budget,6,981.4285714285714,53433.33333333333,4-6,50-100k
mercedes-benz,eqc,Mercedes EQC,87000.0,2024,1,408.0,1,electric,,0,1,0,1,1,1,Luxury,1,213.23529411764707,,0-3,50-100k
jeep,compass,Jeep Compass,156900.0,2022,0,150.0,0,petrol,1.3,0,1,1,0,0,0,Other,3,1046.0,120692.30769230769,0-3,100-200k
mazda,3,Mazda 3,88900.0,2019,1,165.0,0,petrol,2.0,0,1,0,0,1,1,Other,6,538.7878787878788,44450.0,4-6,50-100k
hyundai,ioniq,Hyundai Ioniq,95536.0,2021,1,141.0,0,hybrid,1.6,0,1,1,0,0,0,Budget,4,677.5602836879433,59710.0,4-6,50-100k
fiat,500,Fiat 500,103900.0,2022,0,95.0,0,electric,,0,0,1,1,0,0,Budget,3,1093.6842105263158,,0-3,100-200k
cupra,leon,Cupra Leon,226000.0,2024,1,300.0,0,petrol,2.0,0,1,1,0,0,0,Other,1,753.3333333333334,113000.0,0-3,200-400k
cadillac,xt5,Cadillac XT5,113000.0,2017,2,310.0,0,petrol,3.6,0,1,1,0,0,0,Luxury,8,364.51612903225805,31388.888888888887,7-10,100-200k
hyundai,ioniq,Hyundai Ioniq,98552.0,2021,1,141.0,0,hybrid,1.6,0,1,0,0,1,1,Budget,4,698.950354609929,61595.0,4-6,50-100k
citroen,c4,Citroen C4 Speedorer,52000.0,2020,1,130.0,0,petrol,1.2,0,1,0,0,1,1,Other,5,400.0,43333.333333333336,4-6,50-100k
bmw,3 series,BMW 3 Series,72000.0,2016,2,136.0,0,petrol,1.5,0,1,1,1,0,0,Luxury,9,529.4117647058823,48000.0,7-10,50-100k
skoda,octavia,Skoda Octavia,82900.0,2019,1,150.0,0,petrol,1.5,0,0,0,0,0,0,Budget,6,552.6666666666666,55266.666666666664,4-6,50-100k
kia,stonic,Kia Stonic,90900.0,2020,1,120.0,0,petrol,1.0,0,0,0,0,0,0,Budget,5,757.5,90900.0,4-6,50-100k
hyundai,i20,Hyundai i20,24000.0,2012,3,100.0,0,petrol,1.4,1,0,0,0,0,0,Budget,13,240.0,17142.857142857145,11-15,0-50k
chevrolet,spark,Chevrolet Spark,70900.0,2021,1,98.0,0,electric,1.4,0,0,0,0,0,0,Budget,4,723.469387755102,50642.857142857145,4-6,50-100k
ford,galaxy,Ford Galaxy,12500.0,2012,2,202.0,0,petrol,2.0,1,0,0,0,0,0,Other,13,61.881188118811885,6250.0,11-15,0-50k
mazda,2,Mazda 2,87900.0,2020,2,116.0,0,petrol,1.5,0,0,0,0,0,0,Other,5,757.7586206896551,58600.0,4-6,50-100k
hyundai,sonata hybrid,Hyundai Sonata Hybrid,87000.0,2017,1,154.0,0,hybrid,2.0,0,1,0,0,1,1,Budget,8,564.9350649350649,43500.0,7-10,50-100k
suzuki,vitara,Suzuki Vitra,70972.0,2017,1,120.0,1,petrol,1.6,0,1,1,1,0,0,Budget,8,591.4333333333333,44357.5,7-10,50-100k
honda,cr-v,Honda CR-V,49900.0,2013,1,155.0,1,petrol,2.0,0,1,0,0,0,0,Budget,12,321.93548387096774,24950.0,11-15,0-50k
hyundai,i10,Hyundai i10,62900.0,2021,2,84.0,0,petrol,1.2,1,1,1,0,0,0,Budget,4,748.8095238095239,52416.66666666667,4-6,50-100k
toyota,corolla,Toyota Corolla Hybrid,108900.0,2021,1,98.0,0,petrol,1.8,0,0,0,0,0,0,Budget,4,1111.2244897959183,60500.0,4-6,100-200k
renault,clio 4th generation 20132019,Renault Clio 4th generation (2013-2019),25250.0,2017,2,118.0,0,petrol,1.2,1,1,1,0,0,0,Budget,8,213.98305084745763,21041.666666666668,7-10,0-50k
cupra,leon,Cupra Leon,165000.0,2024,1,150.0,0,petrol,1.4,0,1,0,1,1,1,Other,1,1100.0,117857.14285714287,0-3,100-200k
seat,arona,Seat Arona,3000.0,2019,1,115.0,0,petrol,1.0,0,1,0,0,1,1,Budget,6,26.08695652173913,3000.0,4-6,0-50k
toyota,corolla,Toyota Corolla Hybrid,109900.0,2021,1,98.0,0,petrol,1.8,0,0,0,0,0,0,Budget,4,1121.4285714285713,61055.555555555555,4-6,100-200k
skoda,kodiaq,Skoda Kodiaq,125000.0,2018,2,180.0,1,petrol,2.0,0,0,0,0,0,0,Budget,7,694.4444444444445,62500.0,7-10,100-200k
ford,edge,Ford Edge / EDGE,73000.0,2016,1,245.0,0,petrol,2.0,1,1,0,0,0,0,Other,9,297.9591836734694,36500.0,7-10,50-100k
toyota,corolla,Toyota Corolla Hybrid,100900.0,2021,1,98.0,0,petrol,1.8,0,0,0,0,0,0,Budget,4,1029.591836734694,56055.555555555555,4-6,100-200k
skoda,kodiaq,Skoda Kodiaq,116240.0,2019,1,150.0,0,petrol,1.5,0,1,0,0,1,1,Budget,6,774.9333333333333,77493.33333333333,4-6,100-200k
kia,niro phev,Kia Niro PHEV,109000.0,2020,1,141.0,0,hybrid,1.6,0,1,1,0,0,0,Budget,5,773.049645390071,68125.0,4-6,100-200k
audi,a3,Audi A3,205000.0,2022,1,190.0,0,petrol,2.0,0,0,1,1,1,1,Luxury,3,1078.9473684210527,102500.0,0-3,200-400k
kia,niro hybrid,Kia Niro Hybrid,129900.0,2021,1,141.0,0,hybrid,1.6,0,0,0,0,0,0,Budget,4,921.2765957446809,81187.5,4-6,100-200k
mitsubishi,outlander,Mitsubishi Outlander,62900.0,2015,2,150.0,0,petrol,2.0,1,1,1,0,0,0,Other,10,419.3333333333333,31450.0,7-10,50-100k
hyundai,ioniq,Hyundai Ioniq,103900.0,2021,1,141.0,0,hybrid,1.6,0,0,0,0,0,0,Budget,4,736.8794326241135,64937.5,4-6,100-200k
mitsubishi,outlander,Mitsubishi Outlander PHEV,127000.0,2019,1,135.0,1,hybrid,2.4,0,1,0,0,1,1,Other,6,940.7407407407408,52916.66666666667,4-6,100-200k
mitsubishi,asx,Mitsubishi ASX,79000.0,2019,2,150.0,0,petrol,2.0,1,0,1,0,0,0,Other,6,526.6666666666666,39500.0,4-6,50-100k
kia,picanto,Kia Picanto,72900.0,2021,1,84.0,0,petrol,1.2,1,1,1,0,0,0,Budget,4,867.8571428571429,60750.0,4-6,50-100k
toyota,corolla,Toyota Corolla Hybrid,79500.0,2020,1,98.0,0,hybrid,1.8,0,1,0,1,0,0,Budget,5,811.2244897959183,44166.666666666664,4-6,50-100k
volvo,xc40,Volvo XC40,114400.0,2020,1,163.0,0,petrol,1.5,0,1,0,0,1,1,Other,5,701.8404907975461,76266.66666666667,4-6,100-200k
peugeot,3008,Peugeot 3008,104900.0,2020,1,130.0,0,petrol,1.2,0,0,0,0,0,0,Other,5,806.9230769230769,87416.66666666667,4-6,100-200k
renault,megane,Renault Megane Grand Coupe,65000.0,2020,1,116.0,0,diesel,1.5,0,1,1,1,0,0,Budget,5,560.3448275862069,43333.333333333336,4-6,50-100k
lexus,rx350,Lexus RX350,25000.0,2007,5,276.0,1,petrol,3.5,1,1,0,0,0,0,Luxury,18,90.57971014492753,7142.857142857143,15+,0-50k
chevrolet,spark,Chevrolet Spark,3000.0,2017,2,98.0,0,electric,1.4,1,0,1,0,0,0,Budget,8,30.612244897959183,2142.857142857143,7-10,0-50k
citroën,berlingo,Citroen Berlingo 2nd generation (2008-2019),65000.0,2019,1,100.0,0,diesel,1.6,1,0,1,1,0,0,Other,6,650.0,40625.0,4-6,50-100k
tesla,model 3,Tesla Model 3,175000.0,2021,1,498.0,1,electric,,1,1,0,0,0,0,Luxury,4,351.40562248995985,,4-6,100-200k
jeep,grand cherokee,Jeep / Jeep Grand Cherokee,155000.0,2019,1,286.0,1,petrol,3.6,1,0,1,0,0,0,Other,6,541.9580419580419,43055.555555555555,4-6,100-200k
kia,niro,Kia Niro EV,135500.0,2022,1,204.0,0,electric,,0,0,1,0,1,1,Budget,3,664.2156862745098,,0-3,100-200k
seat,arona,Seat Arona,78800.0,2020,1,115.0,0,petrol,1.0,0,1,0,0,1,1,Budget,5,685.2173913043479,78800.0,4-6,50-100k
byd,dolphin,BYD DOLPHIN,138900.0,2024,1,204.0,0,electric,,0,0,0,1,1,1,Other,1,680.8823529411765,,0-3,100-200k
nissan,x-trail,Nissan X-Trail,99000.0,2018,3,130.0,0,diesel,1.6,0,0,0,0,0,0,Budget,7,761.5384615384615,61875.0,7-10,50-100k
skoda,octavia,Skoda Octavia,92900.0,2021,1,110.0,0,petrol,1.0,0,0,0,0,0,0,Budget,4,844.5454545454545,92900.0,4-6,50-100k
land rover,range rover sport,Land Rover Range Rover Sport,20000.0,2014,4,340.0,1,petrol,3.0,1,1,0,0,0,0,Luxury,11,58.8235294117647,6666.666666666667,11-15,0-50k
opel,astra,Opel Astra,34900.0,2018,2,150.0,0,petrol,1.4,1,0,1,1,0,0,Other,7,232.66666666666666,24928.57142857143,7-10,0-50k
hyundai,i10,Hyundai i10,19000.0,2012,4,69.0,0,petrol,1.1,1,0,0,0,0,0,Budget,13,275.3623188405797,17272.727272727272,11-15,0-50k
chevrolet,spark,Chevrolet Spark,4000.0,2021,1,98.0,0,electric,1.4,1,1,1,0,0,0,Budget,4,40.816326530612244,2857.1428571428573,4-6,0-50k
audi,a5,Audi A5,8000.0,2017,3,190.0,0,petrol,2.0,1,1,1,0,0,0,Luxury,8,42.10526315789474,4000.0,7-10,0-50k
mazda,cx-5,Mazda CX-5,119900.0,2020,2,165.0,0,petrol,2.0,0,1,0,0,1,1,Other,5,726.6666666666666,59950.0,4-6,100-200k
hyundai,i35,Hyundai i35,39500.0,2014,1,132.0,0,petrol,1.6,0,1,0,0,0,0,Budget,11,299.24242424242425,24687.5,11-15,0-50k
suzuki,swift,Suzuki Swift,45000.0,2016,2,94.0,0,petrol,1.2,0,1,1,0,0,0,Budget,9,478.72340425531917,37500.0,7-10,0-50k
hyundai,i10,Hyundai i10,35900.0,2015,2,87.0,0,petrol,1.2,1,1,0,0,0,0,Budget,10,412.64367816091954,29916.666666666668,7-10,0-50k
suzuki,sx4,Suzuki SX4 crossover,128500.0,2023,1,129.0,0,hybrid,1.4,0,1,0,0,1,1,Budget,2,996.1240310077519,91785.71428571429,0-3,100-200k
land rover,discovery sport,Land Rover Discovery Sport,185000.0,2020,1,200.0,0,petrol,2.0,0,1,0,0,1,1,Luxury,5,925.0,92500.0,4-6,100-200k
